ipc_code,sample_count,sample_ratio,estimated_80pct_train_samples,below_2,below_5,below_10
G01D11/00,1,0.0001,0,是,是,是
B23D45/06,1,0.0001,0,是,是,是
H01M50/417,1,0.0001,0,是,是,是
A01N25/08,1,0.0001,0,是,是,是
F25B41/40,1,0.0001,0,是,是,是
B23K11/14,1,0.0001,0,是,是,是
A23B4/09,1,0.0001,0,是,是,是
B65G69/04,1,0.0001,0,是,是,是
D01G27/00,1,0.0001,0,是,是,是
H04N13/275,1,0.0001,0,是,是,是
B44B1/00,1,0.0001,0,是,是,是
B24B9/14,1,0.0001,0,是,是,是
H01L25/16,1,0.0001,0,是,是,是
B65H18/06,1,0.0001,0,是,是,是
H01R13/627,1,0.0001,0,是,是,是
B23Q5/00,1,0.0001,0,是,是,是
B21C37/04,1,0.0001,0,是,是,是
B01D33/073,1,0.0001,0,是,是,是
G01N5/00,1,0.0001,0,是,是,是
C22C38/04,1,0.0001,0,是,是,是
A47J27/14,1,0.0001,0,是,是,是
A01G18/60,1,0.0001,0,是,是,是
A01K61/56,1,0.0001,0,是,是,是
H01B19/00,1,0.0001,0,是,是,是
H04B17/382,1,0.0001,0,是,是,是
B29C64/393,1,0.0001,0,是,是,是
G06F12/02,1,0.0001,0,是,是,是
B21C3/02,1,0.0001,0,是,是,是
H02P6/08,1,0.0001,0,是,是,是
C07D417/12,1,0.0001,0,是,是,是
C08F220/54,1,0.0001,0,是,是,是
B66F9/12,1,0.0001,0,是,是,是
B22F10/28,1,0.0001,0,是,是,是
H01L25/075,1,0.0001,0,是,是,是
A22C25/18,1,0.0001,0,是,是,是
A01D45/16,1,0.0001,0,是,是,是
H02K7/00,1,0.0001,0,是,是,是
D21F13/00,1,0.0001,0,是,是,是
B66F7/10,1,0.0001,0,是,是,是
A47B41/00,1,0.0001,0,是,是,是
B21D28/28,1,0.0001,0,是,是,是
B29D30/08,1,0.0001,0,是,是,是
A61H39/02,1,0.0001,0,是,是,是
B21B39/16,1,0.0001,0,是,是,是
B65D90/62,1,0.0001,0,是,是,是
G06F40/253,1,0.0001,0,是,是,是
B23K9/04,1,0.0001,0,是,是,是
A63F13/21,1,0.0001,0,是,是,是
B01D71/02,1,0.0001,0,是,是,是
A01C23/02,1,0.0001,0,是,是,是
G06F30/367,1,0.0001,0,是,是,是
F03D13/40,1,0.0001,0,是,是,是
C08J5/18,1,0.0001,0,是,是,是
A22B5/00,1,0.0001,0,是,是,是
B65B57/04,1,0.0001,0,是,是,是
H04W40/04,1,0.0001,0,是,是,是
B21J1/06,1,0.0001,0,是,是,是
B23K11/36,1,0.0001,0,是,是,是
C09J163/02,1,0.0001,0,是,是,是
B21K23/00,1,0.0001,0,是,是,是
H04L12/18,1,0.0001,0,是,是,是
G01S13/90,1,0.0001,0,是,是,是
G01S13/86,1,0.0001,0,是,是,是
G10L25/87,1,0.0001,0,是,是,是
D01F8/10,1,0.0001,0,是,是,是
B22F9/08,1,0.0001,0,是,是,是
A61J19/02,1,0.0001,0,是,是,是
A61B1/24,1,0.0001,0,是,是,是
B26D7/04,1,0.0001,0,是,是,是
E21F5/20,1,0.0001,0,是,是,是
H01M8/04089,1,0.0001,0,是,是,是
E02D33/00,1,0.0001,0,是,是,是
F24H4/02,1,0.0001,0,是,是,是
G16C20/00,1,0.0001,0,是,是,是
G09D3/12,1,0.0001,0,是,是,是
B01D39/08,1,0.0001,0,是,是,是
B28B3/12,1,0.0001,0,是,是,是
G09F3/18,1,0.0001,0,是,是,是
B01D46/46,1,0.0001,0,是,是,是
C12N15/55,1,0.0001,0,是,是,是
G01M15/02,1,0.0001,0,是,是,是
B65H1/04,1,0.0001,0,是,是,是
C11D17/06,1,0.0001,0,是,是,是
B42F7/14,1,0.0001,0,是,是,是
B65G67/60,1,0.0001,0,是,是,是
C06C7/00,1,0.0001,0,是,是,是
A47B13/08,1,0.0001,0,是,是,是
H01F27/30,1,0.0001,0,是,是,是
A23L33/19,1,0.0001,0,是,是,是
B08B9/093,1,0.0001,0,是,是,是
G06F16/683,1,0.0001,0,是,是,是
A62C37/50,1,0.0001,0,是,是,是
D04B21/14,1,0.0001,0,是,是,是
G01H11/08,1,0.0001,0,是,是,是
B62D65/14,1,0.0001,0,是,是,是
E02B3/00,1,0.0001,0,是,是,是
A01B49/04,1,0.0001,0,是,是,是
B21J13/06,1,0.0001,0,是,是,是
C01D3/06,1,0.0001,0,是,是,是
B05C9/10,1,0.0001,0,是,是,是
E02D17/18,1,0.0001,0,是,是,是
F03D13/20,1,0.0001,0,是,是,是
D01F6/54,1,0.0001,0,是,是,是
B60W40/105,1,0.0001,0,是,是,是
B01J33/00,1,0.0001,0,是,是,是
G06V10/762,1,0.0001,0,是,是,是
F16B1/02,1,0.0001,0,是,是,是
B26F3/08,1,0.0001,0,是,是,是
B28B21/16,1,0.0001,0,是,是,是
A45C5/04,1,0.0001,0,是,是,是
A61B10/02,1,0.0001,0,是,是,是
B29C55/28,1,0.0001,0,是,是,是
F27B7/08,1,0.0001,0,是,是,是
A61F2/44,1,0.0001,0,是,是,是
F16B1/00,1,0.0001,0,是,是,是
F28D1/047,1,0.0001,0,是,是,是
B01F27/706,1,0.0001,0,是,是,是
F26B13/02,1,0.0001,0,是,是,是
C07D213/56,1,0.0001,0,是,是,是
G01S7/521,1,0.0001,0,是,是,是
F24H1/22,1,0.0001,0,是,是,是
H01M8/02,1,0.0001,0,是,是,是
F01K27/00,1,0.0001,0,是,是,是
A61L2/07,1,0.0001,0,是,是,是
E21D9/04,1,0.0001,0,是,是,是
B65D33/00,1,0.0001,0,是,是,是
B23P19/02,1,0.0001,0,是,是,是
B28B11/12,1,0.0001,0,是,是,是
D01D5/16,1,0.0001,0,是,是,是
B65B43/28,1,0.0001,0,是,是,是
G01R31/367,1,0.0001,0,是,是,是
B41F31/02,1,0.0001,0,是,是,是
C08F292/00,1,0.0001,0,是,是,是
A61G7/005,1,0.0001,0,是,是,是
B65G9/00,1,0.0001,0,是,是,是
D03D21/00,1,0.0001,0,是,是,是
G01N1/38,1,0.0001,0,是,是,是
B01F31/20,1,0.0001,0,是,是,是
C08L83/04,1,0.0001,0,是,是,是
F16K27/00,1,0.0001,0,是,是,是
B32B3/24,1,0.0001,0,是,是,是
B01D46/62,1,0.0001,0,是,是,是
B31D5/00,1,0.0001,0,是,是,是
C12N7/02,1,0.0001,0,是,是,是
D04H1/56,1,0.0001,0,是,是,是
C23C8/10,1,0.0001,0,是,是,是
B29C33/04,1,0.0001,0,是,是,是
G06F16/34,1,0.0001,0,是,是,是
D06C13/06,1,0.0001,0,是,是,是
B22C5/14,1,0.0001,0,是,是,是
B01F31/44,1,0.0001,0,是,是,是
B29C37/00,1,0.0001,0,是,是,是
H04W12/02,1,0.0001,0,是,是,是
B21B1/22,1,0.0001,0,是,是,是
F25D17/04,1,0.0001,0,是,是,是
C10B39/02,1,0.0001,0,是,是,是
B65B55/16,1,0.0001,0,是,是,是
C23C22/42,1,0.0001,0,是,是,是
H04L12/02,1,0.0001,0,是,是,是
C08G63/668,1,0.0001,0,是,是,是
B01D33/067,1,0.0001,0,是,是,是
G09F3/02,1,0.0001,0,是,是,是
G01V1/28,1,0.0001,0,是,是,是
D06F57/12,1,0.0001,0,是,是,是
G01N33/532,1,0.0001,0,是,是,是
B66B11/02,1,0.0001,0,是,是,是
E04G1/06,1,0.0001,0,是,是,是
F03B3/04,1,0.0001,0,是,是,是
B21F27/02,1,0.0001,0,是,是,是
F24C7/02,1,0.0001,0,是,是,是
B23C3/28,1,0.0001,0,是,是,是
F02G1/043,1,0.0001,0,是,是,是
B65D47/36,1,0.0001,0,是,是,是
B62D21/15,1,0.0001,0,是,是,是
G01L19/00,1,0.0001,0,是,是,是
H05K13/02,1,0.0001,0,是,是,是
B29B7/00,1,0.0001,0,是,是,是
B01D11/00,1,0.0001,0,是,是,是
B41J3/413,1,0.0001,0,是,是,是
F28D21/00,1,0.0001,0,是,是,是
C12N5/07,1,0.0001,0,是,是,是
F26B21/14,1,0.0001,0,是,是,是
B01D53/68,1,0.0001,0,是,是,是
C07D213/38,1,0.0001,0,是,是,是
B21D3/00,1,0.0001,0,是,是,是
B60L50/70,1,0.0001,0,是,是,是
F16K11/083,1,0.0001,0,是,是,是
B41M7/00,1,0.0001,0,是,是,是
C04B35/185,1,0.0001,0,是,是,是
A47L11/293,1,0.0001,0,是,是,是
H02S10/00,1,0.0001,0,是,是,是
A61K39/385,1,0.0001,0,是,是,是
F21K9/232,1,0.0001,0,是,是,是
B22C21/14,1,0.0001,0,是,是,是
C10K1/02,1,0.0001,0,是,是,是
G07C9/27,1,0.0001,0,是,是,是
B65H75/48,1,0.0001,0,是,是,是
B60P3/11,1,0.0001,0,是,是,是
B23P23/00,1,0.0001,0,是,是,是
G06F8/74,1,0.0001,0,是,是,是
G06F13/38,1,0.0001,0,是,是,是
G06F3/04817,1,0.0001,0,是,是,是
B29C51/18,1,0.0001,0,是,是,是
F21S6/00,1,0.0001,0,是,是,是
H04W8/24,1,0.0001,0,是,是,是
A24C5/39,1,0.0001,0,是,是,是
C07K14/325,1,0.0001,0,是,是,是
B22D41/48,1,0.0001,0,是,是,是
G01N3/48,1,0.0001,0,是,是,是
B29B17/04,1,0.0001,0,是,是,是
H05K13/00,1,0.0001,0,是,是,是
B67C3/30,1,0.0001,0,是,是,是
F21K9/278,1,0.0001,0,是,是,是
F16B35/04,1,0.0001,0,是,是,是
A61K38/17,1,0.0001,0,是,是,是
B60K6/20,1,0.0001,0,是,是,是
G06F16/71,1,0.0001,0,是,是,是
C14C1/04,1,0.0001,0,是,是,是
E01C23/03,1,0.0001,0,是,是,是
B29C48/00,1,0.0001,0,是,是,是
E01C19/10,1,0.0001,0,是,是,是
C01G39/06,1,0.0001,0,是,是,是
B30B1/32,1,0.0001,0,是,是,是
H01M4/525,1,0.0001,0,是,是,是
B62J9/20,1,0.0001,0,是,是,是
F24S20/55,1,0.0001,0,是,是,是
H01F1/44,1,0.0001,0,是,是,是
B41F15/14,1,0.0001,0,是,是,是
B60B7/00,1,0.0001,0,是,是,是
A61B17/34,1,0.0001,0,是,是,是
H01L21/687,1,0.0001,0,是,是,是
E02D15/02,1,0.0001,0,是,是,是
B24B7/06,1,0.0001,0,是,是,是
C08B37/02,1,0.0001,0,是,是,是
A61K36/9062,1,0.0001,0,是,是,是
G01R31/382,1,0.0001,0,是,是,是
G10L15/28,1,0.0001,0,是,是,是
G01B11/12,1,0.0001,0,是,是,是
G02F1/1333,1,0.0001,0,是,是,是
B22F12/53,1,0.0001,0,是,是,是
E21B33/03,1,0.0001,0,是,是,是
H05K3/28,1,0.0001,0,是,是,是
C25C3/12,1,0.0001,0,是,是,是
B01D53/28,1,0.0001,0,是,是,是
F02M61/10,1,0.0001,0,是,是,是
G01R31/378,1,0.0001,0,是,是,是
F03G3/00,1,0.0001,0,是,是,是
G01J5/10,1,0.0001,0,是,是,是
B23G5/18,1,0.0001,0,是,是,是
F24D11/00,1,0.0001,0,是,是,是
F02B43/10,1,0.0001,0,是,是,是
B41K3/04,1,0.0001,0,是,是,是
E02B7/02,1,0.0001,0,是,是,是
B01F31/441,1,0.0001,0,是,是,是
F41A33/00,1,0.0001,0,是,是,是
F04B15/02,1,0.0001,0,是,是,是
C09D5/08,1,0.0001,0,是,是,是
H01M8/04007,1,0.0001,0,是,是,是
G01G19/03,1,0.0001,0,是,是,是
A23L3/3409,1,0.0001,0,是,是,是
A61M5/19,1,0.0001,0,是,是,是
F26B17/26,1,0.0001,0,是,是,是
H04M1/04,1,0.0001,0,是,是,是
A61K8/9711,1,0.0001,0,是,是,是
C09J129/14,1,0.0001,0,是,是,是
E04H17/16,1,0.0001,0,是,是,是
B01D46/681,1,0.0001,0,是,是,是
F17C9/04,1,0.0001,0,是,是,是
H01R24/28,1,0.0001,0,是,是,是
B60T7/06,1,0.0001,0,是,是,是
A61B34/35,1,0.0001,0,是,是,是
B28D7/00,1,0.0001,0,是,是,是
G01R27/28,1,0.0001,0,是,是,是
H03H17/04,1,0.0001,0,是,是,是
B01J20/26,1,0.0001,0,是,是,是
B21D9/16,1,0.0001,0,是,是,是
H02S40/36,1,0.0001,0,是,是,是
A45D1/06,1,0.0001,0,是,是,是
F26B5/06,1,0.0001,0,是,是,是
D06N3/18,1,0.0001,0,是,是,是
B29C45/00,1,0.0001,0,是,是,是
E04G1/38,1,0.0001,0,是,是,是
B05B15/50,1,0.0001,0,是,是,是
G01F1/00,1,0.0001,0,是,是,是
D01F6/88,1,0.0001,0,是,是,是
B65G15/24,1,0.0001,0,是,是,是
E01F9/615,1,0.0001,0,是,是,是
F03D17/00,1,0.0001,0,是,是,是
B22D18/02,1,0.0001,0,是,是,是
B22D41/015,1,0.0001,0,是,是,是
B21J13/08,1,0.0001,0,是,是,是
E04F10/10,1,0.0001,0,是,是,是
F21S8/02,1,0.0001,0,是,是,是
B41F15/26,1,0.0001,0,是,是,是
F21V23/00,1,0.0001,0,是,是,是
A45C11/00,1,0.0001,0,是,是,是
A47F5/08,1,0.0001,0,是,是,是
H01F27/02,1,0.0001,0,是,是,是
E03F5/08,1,0.0001,0,是,是,是
F02C7/262,1,0.0001,0,是,是,是
H01M50/262,1,0.0001,0,是,是,是
F04D29/64,1,0.0001,0,是,是,是
E04H3/12,1,0.0001,0,是,是,是
F24F11/46,1,0.0001,0,是,是,是
B61L23/14,1,0.0001,0,是,是,是
G01R1/18,1,0.0001,0,是,是,是
B65G51/01,1,0.0001,0,是,是,是
B29C45/06,1,0.0001,0,是,是,是
A46D3/04,1,0.0001,0,是,是,是
G01C21/02,1,0.0001,0,是,是,是
G01K1/14,1,0.0001,0,是,是,是
A01M29/20,1,0.0001,0,是,是,是
F16K35/06,1,0.0001,0,是,是,是
C22B3/02,1,0.0001,0,是,是,是
G06T15/02,1,0.0001,0,是,是,是
C04B37/02,1,0.0001,0,是,是,是
H01M50/403,1,0.0001,0,是,是,是
A23L21/12,1,0.0001,0,是,是,是
H04L12/46,1,0.0001,0,是,是,是
H04W12/033,1,0.0001,0,是,是,是
B30B1/36,1,0.0001,0,是,是,是
G01N27/04,1,0.0001,0,是,是,是
B01J2/16,1,0.0001,0,是,是,是
A21C3/02,1,0.0001,0,是,是,是
C22B9/02,1,0.0001,0,是,是,是
B60H1/22,1,0.0001,0,是,是,是
A61K36/815,1,0.0001,0,是,是,是
H01B13/30,1,0.0001,0,是,是,是
B26F3/00,1,0.0001,0,是,是,是
H02G1/08,1,0.0001,0,是,是,是
E21B25/00,1,0.0001,0,是,是,是
B21D7/022,1,0.0001,0,是,是,是
F23G7/07,1,0.0001,0,是,是,是
G01L5/00,1,0.0001,0,是,是,是
H01Q1/42,1,0.0001,0,是,是,是
G01V1/18,1,0.0001,0,是,是,是
H01L33/48,1,0.0001,0,是,是,是
H02S40/38,1,0.0001,0,是,是,是
B63B81/00,1,0.0001,0,是,是,是
H02M7/493,1,0.0001,0,是,是,是
B07C5/04,1,0.0001,0,是,是,是
A01N65/24,1,0.0001,0,是,是,是
F22D1/50,1,0.0001,0,是,是,是
B65B55/18,1,0.0001,0,是,是,是
C07D471/08,1,0.0001,0,是,是,是
E04G21/04,1,0.0001,0,是,是,是
G06V20/62,1,0.0001,0,是,是,是
C10B43/04,1,0.0001,0,是,是,是
G06F16/904,1,0.0001,0,是,是,是
G05D23/30,1,0.0001,0,是,是,是
B23K35/02,1,0.0001,0,是,是,是
A23F3/16,1,0.0001,0,是,是,是
C03B7/06,1,0.0001,0,是,是,是
H04N19/436,1,0.0001,0,是,是,是
B65B41/16,1,0.0001,0,是,是,是
G01S19/37,1,0.0001,0,是,是,是
G06F40/295,1,0.0001,0,是,是,是
F23C7/00,1,0.0001,0,是,是,是
F28C1/16,1,0.0001,0,是,是,是
B65H75/44,1,0.0001,0,是,是,是
G01N25/20,1,0.0001,0,是,是,是
D06P1/38,1,0.0001,0,是,是,是
A01G25/14,1,0.0001,0,是,是,是
B65D43/16,1,0.0001,0,是,是,是
B25J15/04,1,0.0001,0,是,是,是
E04G1/00,1,0.0001,0,是,是,是
A47L13/22,1,0.0001,0,是,是,是
B01F27/232,1,0.0001,0,是,是,是
F15B15/14,1,0.0001,0,是,是,是
B02C21/02,1,0.0001,0,是,是,是
F22B1/28,1,0.0001,0,是,是,是
E21B47/00,1,0.0001,0,是,是,是
C07D207/16,1,0.0001,0,是,是,是
B22D7/00,1,0.0001,0,是,是,是
H04L41/0823,1,0.0001,0,是,是,是
E03D13/00,1,0.0001,0,是,是,是
B65F7/00,1,0.0001,0,是,是,是
B25H1/14,1,0.0001,0,是,是,是
H01M50/233,1,0.0001,0,是,是,是
C04B7/21,1,0.0001,0,是,是,是
F41A29/00,1,0.0001,0,是,是,是
A62C35/20,1,0.0001,0,是,是,是
A47L7/02,1,0.0001,0,是,是,是
C04B38/10,1,0.0001,0,是,是,是
H01M4/48,1,0.0001,0,是,是,是
A61B17/326,1,0.0001,0,是,是,是
B65D43/26,1,0.0001,0,是,是,是
C09D183/04,1,0.0001,0,是,是,是
G01N33/24,1,0.0001,0,是,是,是
B01F35/75,1,0.0001,0,是,是,是
G06V20/70,1,0.0001,0,是,是,是
C07H1/08,1,0.0001,0,是,是,是
C22C21/04,1,0.0001,0,是,是,是
B24B9/02,1,0.0001,0,是,是,是
G01N33/573,1,0.0001,0,是,是,是
C22C27/04,1,0.0001,0,是,是,是
C09D11/102,1,0.0001,0,是,是,是
G06F11/20,1,0.0001,0,是,是,是
B41F19/06,1,0.0001,0,是,是,是
B63B71/00,1,0.0001,0,是,是,是
B65G57/10,1,0.0001,0,是,是,是
E03F9/00,1,0.0001,0,是,是,是
H01M50/202,1,0.0001,0,是,是,是
C10G53/14,1,0.0001,0,是,是,是
A61K8/68,1,0.0001,0,是,是,是
B60S1/68,1,0.0001,0,是,是,是
G02B27/00,1,0.0001,0,是,是,是
A61K8/99,1,0.0001,0,是,是,是
H01H3/02,1,0.0001,0,是,是,是
A61L27/20,1,0.0001,0,是,是,是
B65B43/50,1,0.0001,0,是,是,是
B26D3/18,1,0.0001,0,是,是,是
B66F9/06,1,0.0001,0,是,是,是
B31B70/14,1,0.0001,0,是,是,是
F24F1/16,1,0.0001,0,是,是,是
A61B6/03,1,0.0001,0,是,是,是
H01L21/60,1,0.0001,0,是,是,是
G06F16/903,1,0.0001,0,是,是,是
G21D1/04,1,0.0001,0,是,是,是
F23L15/00,1,0.0001,0,是,是,是
F22B31/08,1,0.0001,0,是,是,是
C01G49/12,1,0.0001,0,是,是,是
F16M11/38,1,0.0001,0,是,是,是
B29C44/02,1,0.0001,0,是,是,是
B05B13/06,1,0.0001,0,是,是,是
B66C13/06,1,0.0001,0,是,是,是
F26B25/18,1,0.0001,0,是,是,是
C09D5/18,1,0.0001,0,是,是,是
B01J8/00,1,0.0001,0,是,是,是
F16F9/18,1,0.0001,0,是,是,是
F16K37/00,1,0.0001,0,是,是,是
B21D11/22,1,0.0001,0,是,是,是
G01N21/27,1,0.0001,0,是,是,是
B65G47/28,1,0.0001,0,是,是,是
F25B1/00,1,0.0001,0,是,是,是
D06F58/20,1,0.0001,0,是,是,是
B05D7/14,1,0.0001,0,是,是,是
G03B15/03,1,0.0001,0,是,是,是
B25J9/12,1,0.0001,0,是,是,是
C30B25/18,1,0.0001,0,是,是,是
E21C37/18,1,0.0001,0,是,是,是
C01G53/11,1,0.0001,0,是,是,是
C08G63/66,1,0.0001,0,是,是,是
G01R31/44,1,0.0001,0,是,是,是
B65H23/032,1,0.0001,0,是,是,是
A23L2/04,1,0.0001,0,是,是,是
A61K38/48,1,0.0001,0,是,是,是
A47J36/32,1,0.0001,0,是,是,是
C07D471/14,1,0.0001,0,是,是,是
H01F13/00,1,0.0001,0,是,是,是
B24B9/18,1,0.0001,0,是,是,是
A47J27/21,1,0.0001,0,是,是,是
C09K23/00,1,0.0001,0,是,是,是
B65B43/30,1,0.0001,0,是,是,是
B25J13/00,1,0.0001,0,是,是,是
B29B13/06,1,0.0001,0,是,是,是
A63B71/12,1,0.0001,0,是,是,是
F22B1/06,1,0.0001,0,是,是,是
C03C1/02,1,0.0001,0,是,是,是
B01D41/00,1,0.0001,0,是,是,是
H02P3/06,1,0.0001,0,是,是,是
A61B8/08,1,0.0001,0,是,是,是
F23D1/02,1,0.0001,0,是,是,是
H04L65/65,1,0.0001,0,是,是,是
H01M50/449,1,0.0001,0,是,是,是
A24B3/12,1,0.0001,0,是,是,是
A01N1/00,1,0.0001,0,是,是,是
F16B35/06,1,0.0001,0,是,是,是
B60L50/51,1,0.0001,0,是,是,是
G01L11/00,1,0.0001,0,是,是,是
G01S19/39,1,0.0001,0,是,是,是
A47K3/40,1,0.0001,0,是,是,是
G01N23/20008,1,0.0001,0,是,是,是
B65B3/04,1,0.0001,0,是,是,是
C04B38/02,1,0.0001,0,是,是,是
H01R31/06,1,0.0001,0,是,是,是
B60T13/569,1,0.0001,0,是,是,是
A44C27/00,1,0.0001,0,是,是,是
B66C17/12,1,0.0001,0,是,是,是
B29C65/56,1,0.0001,0,是,是,是
G01N35/04,1,0.0001,0,是,是,是
B01J8/10,1,0.0001,0,是,是,是
A62B99/00,1,0.0001,0,是,是,是
H04W4/50,1,0.0001,0,是,是,是
F23M11/04,1,0.0001,0,是,是,是
F24F3/00,1,0.0001,0,是,是,是
F21V15/01,1,0.0001,0,是,是,是
B23K26/00,1,0.0001,0,是,是,是
H01H13/7065,1,0.0001,0,是,是,是
C01F7/02,1,0.0001,0,是,是,是
F16F3/00,1,0.0001,0,是,是,是
H01G11/12,1,0.0001,0,是,是,是
F16L57/02,1,0.0001,0,是,是,是
F16M11/06,1,0.0001,0,是,是,是
H04B1/04,1,0.0001,0,是,是,是
G10L15/30,1,0.0001,0,是,是,是
F16L47/02,1,0.0001,0,是,是,是
B60N2/02,1,0.0001,0,是,是,是
B66C13/22,1,0.0001,0,是,是,是
G01L5/22,1,0.0001,0,是,是,是
B60C9/18,1,0.0001,0,是,是,是
B66F7/12,1,0.0001,0,是,是,是
B65G53/06,1,0.0001,0,是,是,是
A21D2/02,1,0.0001,0,是,是,是
B21J15/32,1,0.0001,0,是,是,是
B66B1/14,1,0.0001,0,是,是,是
H02J7/02,1,0.0001,0,是,是,是
A23P20/12,1,0.0001,0,是,是,是
B27D3/00,1,0.0001,0,是,是,是
C01B15/16,1,0.0001,0,是,是,是
H05B3/22,1,0.0001,0,是,是,是
H04M3/42,1,0.0001,0,是,是,是
B05B17/08,1,0.0001,0,是,是,是
F03B13/26,1,0.0001,0,是,是,是
C12M1/42,1,0.0001,0,是,是,是
B05B15/68,1,0.0001,0,是,是,是
C02F1/28,1,0.0001,0,是,是,是
C04B7/43,1,0.0001,0,是,是,是
A41G3/00,1,0.0001,0,是,是,是
H04L51/04,1,0.0001,0,是,是,是
F42B35/02,1,0.0001,0,是,是,是
F23G7/06,1,0.0001,0,是,是,是
B21F15/08,1,0.0001,0,是,是,是
B63C11/52,1,0.0001,0,是,是,是
H01H19/10,1,0.0001,0,是,是,是
B26D1/02,1,0.0001,0,是,是,是
H04N21/44,1,0.0001,0,是,是,是
D06F33/38,1,0.0001,0,是,是,是
G06V40/13,1,0.0001,0,是,是,是
C12Q1/70,1,0.0001,0,是,是,是
C07C45/34,1,0.0001,0,是,是,是
C07K1/22,1,0.0001,0,是,是,是
B21D51/18,1,0.0001,0,是,是,是
B65H23/02,1,0.0001,0,是,是,是
B29C33/30,1,0.0001,0,是,是,是
B41F15/18,1,0.0001,0,是,是,是
C07D213/53,1,0.0001,0,是,是,是
F24C15/20,1,0.0001,0,是,是,是
B65B57/20,1,0.0001,0,是,是,是
H01B7/22,1,0.0001,0,是,是,是
B65G21/00,1,0.0001,0,是,是,是
B30B1/38,1,0.0001,0,是,是,是
B60H1/30,1,0.0001,0,是,是,是
B21H3/06,1,0.0001,0,是,是,是
B23D77/14,1,0.0001,0,是,是,是
B61D17/04,1,0.0001,0,是,是,是
B65H15/00,1,0.0001,0,是,是,是
B01D69/02,1,0.0001,0,是,是,是
D05B27/18,1,0.0001,0,是,是,是
B29C45/04,1,0.0001,0,是,是,是
H02K11/21,1,0.0001,0,是,是,是
B29C33/20,1,0.0001,0,是,是,是
B66C1/36,1,0.0001,0,是,是,是
G06F21/84,1,0.0001,0,是,是,是
H01R13/44,1,0.0001,0,是,是,是
F02B77/00,1,0.0001,0,是,是,是
H05B47/11,1,0.0001,0,是,是,是
G09F11/15,1,0.0001,0,是,是,是
B67C3/20,1,0.0001,0,是,是,是
H04H60/70,1,0.0001,0,是,是,是
H01L31/032,1,0.0001,0,是,是,是
B23Q7/04,1,0.0001,0,是,是,是
C25D11/12,1,0.0001,0,是,是,是
A61F7/10,1,0.0001,0,是,是,是
B01D29/085,1,0.0001,0,是,是,是
E06C9/02,1,0.0001,0,是,是,是
B65G23/08,1,0.0001,0,是,是,是
H04B7/08,1,0.0001,0,是,是,是
A61L24/08,1,0.0001,0,是,是,是
B60H3/06,1,0.0001,0,是,是,是
B03B5/62,1,0.0001,0,是,是,是
B65D23/10,1,0.0001,0,是,是,是
C07C231/12,1,0.0001,0,是,是,是
D06M15/37,1,0.0001,0,是,是,是
B65G53/40,1,0.0001,0,是,是,是
G06F16/182,1,0.0001,0,是,是,是
C08L19/00,1,0.0001,0,是,是,是
A61L27/40,1,0.0001,0,是,是,是
B21D43/09,1,0.0001,0,是,是,是
C22C21/08,1,0.0001,0,是,是,是
B26F3/12,1,0.0001,0,是,是,是
C01B32/949,1,0.0001,0,是,是,是
B65H79/00,1,0.0001,0,是,是,是
H01P1/203,1,0.0001,0,是,是,是
F23G5/46,1,0.0001,0,是,是,是
B23K26/04,1,0.0001,0,是,是,是
A01N25/30,1,0.0001,0,是,是,是
H04L41/04,1,0.0001,0,是,是,是
F24H1/18,1,0.0001,0,是,是,是
H01P3/06,1,0.0001,0,是,是,是
C21D9/40,1,0.0001,0,是,是,是
G07F17/20,1,0.0001,0,是,是,是
A61K31/4375,1,0.0001,0,是,是,是
B01F29/81,1,0.0001,0,是,是,是
B21D3/16,1,0.0001,0,是,是,是
B65H3/08,1,0.0001,0,是,是,是
B22C9/04,1,0.0001,0,是,是,是
A47J36/20,1,0.0001,0,是,是,是
G06T13/40,1,0.0001,0,是,是,是
G16H40/67,1,0.0001,0,是,是,是
B30B11/22,1,0.0001,0,是,是,是
A63B23/12,1,0.0001,0,是,是,是
B65H20/02,1,0.0001,0,是,是,是
D01G9/00,1,0.0001,0,是,是,是
B65D19/06,1,0.0001,0,是,是,是
H01B7/02,1,0.0001,0,是,是,是
E21B10/26,1,0.0001,0,是,是,是
G06F3/023,1,0.0001,0,是,是,是
B03C3/00,1,0.0001,0,是,是,是
B02C4/28,1,0.0001,0,是,是,是
A23L7/104,1,0.0001,0,是,是,是
H04N21/25,1,0.0001,0,是,是,是
E02B7/00,1,0.0001,0,是,是,是
G01S17/04,1,0.0001,0,是,是,是
H01H69/00,1,0.0001,0,是,是,是
F25B39/04,1,0.0001,0,是,是,是
B21D37/14,1,0.0001,0,是,是,是
G01N29/04,1,0.0001,0,是,是,是
H01M10/44,1,0.0001,0,是,是,是
B65H54/20,1,0.0001,0,是,是,是
B21B19/04,1,0.0001,0,是,是,是
H02B1/54,1,0.0001,0,是,是,是
C12M1/16,1,0.0001,0,是,是,是
C07D213/61,1,0.0001,0,是,是,是
E21C35/22,1,0.0001,0,是,是,是
C08J9/10,1,0.0001,0,是,是,是
C08K9/06,1,0.0001,0,是,是,是
H04B10/2575,1,0.0001,0,是,是,是
B21D19/12,1,0.0001,0,是,是,是
B65G43/00,1,0.0001,0,是,是,是
B67B3/10,1,0.0001,0,是,是,是
B66B11/04,1,0.0001,0,是,是,是
F16H61/04,1,0.0001,0,是,是,是
